"Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Por favor, parpadear o desactivar el almacenamiento de caché y vuelva a intentarlo. Si esto no ayuda, cambie el método de autorización para PaymentPage y <a href=""%s"" target=""_blank"">contacta sellXed</a>.', 'http://www.sellxed.com/en/support"
"Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Please log in below:","Please log in below:"
"Please select","Por favor seleccione"
"Please select a shipping method before sending the order.","Please select a shipping method before sending the order."
"Please select the Bank Identifier Code (BIC) of your bank.","Por favor, seleccione el código de identificación bancaria (BIC) de su banco."
"Please select the day of your birth.","Por favor seleccione el día de su nacimiento."
"Please select the expiry month on your card.","Por favor seleccione el mes de la fecha de vencimiento de su tarjeta de crédito."
"Please select the expiry year on your card.","Por favor introduzca la fecha de caducidad de la tarjeta."
"Please select the month of your birth.","Por favor seleccione el mes de su nacimiento."
"Please select the the year of your birth.","Por favor, seleccione el año de tu nacimiento."
"Please select your gender.","Seleccione su género."
"PostFinance FIS","PostFinance FIS"
"Price","Precio"
"Processor","Procesador"
"Processor Country","Processor Country"
"Product","Producto"
"Product Name","Product Name"
"Purchase Point","Purchase Point"
"Qty","Cantidad"
"RatePAY","RatePAY"
"RatePay","RatePay"
"Received status update. The transaction was declined","Received status update. The transaction was declined"
"Received status update. The transaction was successful","Received status update. The transaction was successful"
"Received update notification with unexcpected state: !status","Received update notification with unexcpected state: !status"
"Received update notification with unexcpected status: !status","Notificación de actualización recibida con un estado unexcpected:  !status"
"Recurring Payments","Recurring Payments"
"Red","Red"
"Redirection Parameters generated.","Parámetros de redirección generados"
"Refund Amount","Cantidad del reembolso"
"Refund ID","ID Reembolso"
"Refund amount","La cantidad del reembolso"
"Refund information","Informaciones del reembolso"
"Refund status","Estado de su reembolso"
"Refunded Amount","Importe reembolsado"
"Refunds","Refunds"
"Refused Transaction Threshold","Se negó Umbral Transacción"
"Register","Register"
"Register to Create an Account","Register to Create an Account"
"Register with us for future convenience:","Register with us for future convenience:"
"Release Date","Release Date"
"Remove","Remove"
"Reset","Reset"
"Review","Review"
"Risk Category","Risk Category"
"Risk Scoring","Risk Scoring"
"Rounding Adjustment","Rounding Adjustment"
"Row Total","Fila total"
"SAH IN signature is wrong.","SHA IN firma es incorrecta."
"SEPA Mandate ID","SEPA Mandate ID"
"SHA-1","SHA-1"
"SHA-256","SHA-256"
"SHA-512","SHA-512"
"SHA-IN Passphrase","SHA-IN Signatura"
"SHA-OUT Passphrase","SHA-OUT Signatura"
"SKU:","SKU:"
"Sales","Venta"
"Sales Tax Number","Número de Impuesto a las Ventas"
"Salutation","Tratamiento"
"Save","Guardar"
"Saved cards:","Tarjetas guardadas"
"See order and shipping status","See order and shipping status"
"Select Brand","Seleccione una marca"
"Select Method","Select Method"
"Select the authorization method to use for processing this payment method.","Selecciona el método de autorización para este método de pago."
"Select the country code defined in the backend of Ogone for this payment method.","Seleccione el código de país definido en el backend de Ogone para este método de pago."
"Select the country to process your bank transfers.","Select the country to process your bank transfers."
"Select the date of your birth.","Seleccione la fecha de su nacimiento."
"Select the date on which your card expires.","Selecciona la fecha de vencimiento de la tarjeta"
"Select the hash calculation method to use. This value must correspond with the selected value in the back-end of Ogone.","Seleccione el método de cálculo del hash. Este valor debe coincidir con el valor del backend de Ogone."
"Select the processor for direct debit transactions.","eleccione el procesador de transacciones de débito directo."
"Select the processor for installments.","Select the processor for installments."
"Select the processor for open invoice.","Seleccione el procesador de cuenta abierta."
"Select your gender","Seleccione su género"
"Send Invoice Email","Send Invoice Email"
"Send amounts to Ogone in base currency.","Send amounts to Ogone in base currency."
"Send amounts to Ogone in store's base currency.","Send amounts to Ogone in store's base currency."
"Send invoice email","Send invoice email"
"Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","En 'Contabilización directa' el montante está directamente contabilizado al cliente. En el caso 'Contabilización retrasado' el montant está contabilizado con un retraso definido por usted."
"Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Settlement after order","Creación después del pedido"
"Setup","Setup"
"Shipping & Handling","Envío y dirección"
"Shipping Address","Shipping Address"
"Shipping Amount","Cantidad del envío"
"Shipping Information","Información del envío"
"Shipping Method","Shipping Method"
"Shipping Methods","Shipping Methods"
"Shipping Refund","Reembolso para el envío"
"Shop","Shop"
"Shop ID","ID de tieda"
"Short Installation Instructions:","Instrucciones de instalación cortos:"
"Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Si la cantidad se capturará automáticamente después del pedudo (directa) o debería sólo la cantidad reservada (diferido)?"
"Show","Show"
"Show Account Selection","Show Account Selection"
"Show Further Settings and Information","Mostrar más ajustes e información."
"Show Image","Show Image"
"Show Payment Id","Show Payment Id"
"Show the payment id","Show the payment id"
"Show the payment id in the order information","Show the payment id in the order information"
"Show the payment image","Show the payment image"
"Show the payment image on the checkout page","Show the payment image on the checkout page"
"Sign In","Sign In"
"Slovakia","Slovakia"
"Social Security Number","Número de Seguro Social"
"Solo Card","Solo Card"
"Some cards are not enrolled for the 3D secure process and you may exclude some cards from performing a 3D secure authorization. This setting controls, what should happend with these transactions. This setting requires that the parameter 'CCCTY' is returned.","Algunas tarjetas no están inscritos para el proceso seguro en 3D y es posible excluir algunas tarjetas de la realización de una autorización de seguridad 3D. Este ajuste controla, lo que debería suceder con estas transacciones. Esta configuración requiere que se devuelve el parámetro 'CCCTY'."
"Some credentials for the API access are invalid. Error Code: !code","Some credentials for the API access are invalid. Error Code: !code"
"Some credentials for the API access are invalid. Error Code: @code","Some credentials for the API access are invalid. Error Code: @code"
"Some input was invalid.","Entrada no válida"
"Sort Order","Modificar orden"
"Static Tempalte Css","Static Tempalte Css"
"Static Template Css","Static Template Css"
"Status","Estado"
"Status after HTTP Update Payment Received Status","Estado después HTTP Actualización Pago recibido Estado"
"Store the payment details","Store the payment details"
"Stored payment details","Stored payment details"
"Submit Order","Submit Order"
"Submitting order information...","Submitting order information..."
"Subtotal","Total parcial"
"Success","Exito"
"Successful","Con éxito"
"Successful online refund of amount","Reembolso exitosa línea de cantidad"
"Successful payment authorization.","Autorización de pago con éxito."
"Successfull online refund of amount","Reembolso del montante con éxito"
"Support","Support"
"Sweden (SE)","Suecia (SE)"
"Switzerland (CH)","Suiza (CH)"
"Table Background Color","Table Background Color"
"Table Text Color","Table Text Color"
"Tax Amount","Total de impuestos"
"Technical issue: This payment methods is not available at the moment.","Problema técnico: Esta forma de pago no está disponible actualmente."
"Telego (Direct Debits DE)","Telego (Direct Debits DE)"
"Template URL","Template URL"
"Template URL for own template","URL de la plantilla personalizada"
"Template Url","Template Url"
"Test Account SHA-IN Passphrase","SHA-IN frase de contraseña de prueba"
"Test Account SHA-OUT Passphrase","Cuenta de prueba SHA-OUT Signatura"
"Test Mode","Modo de prueba"
"Test PSPID","PSPID de prueba"
"Test Transaction","Test Transaction"
"Text Color","Text Color"
"The 'account number' field cannot be empty.","El campo 'número de cuenta' no puede estar vacío."
"The 'account owner' field cannot be empty.","El campo 'propietario de la cuenta' no puede estar vacío."
"The 'account_number' field cannot be longer than 10 digits.","El campo 'account_number' no puede tener más de 10 dígitos."
"The 'account_number' field must be 11 digits long.","El campo 'account_number' debe ser de 11 dígitos."
"The 'bank code' field cannot be empty and it must be 5 digits long.","El campo 'código bancario' no puede estar vacía y debe ser de 5 dígitos."
"The 'bank code' field cannot be empty and it must be 8 digits long.","El campo 'código bancario no puede estar vacía y debe ser de 8 dígitos."
"The CVC code is too long.","El código CVC es demasiado largo."
"The CVC contains invalid chars.","El CVC contiene caracteres no válidos."
"The Font Family that will be used","The Font Family that will be used"
"The HMAC key as defined in the live backoffice of Ogone. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Ogone. You may need generate the HMAC key. Please take a look at the manual how to do this."
"The PSPID as given by the Ogone.","PSPID de Ogone."
"The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","El esquema de mandato SEPA no contiene la etiqueta '!tag'. Se requiere esta etiqueta."
"The SHA signature of the 3D Secure callback was not valid.","La firma SHA del callback de 3D Secure no es válido."
"The SHA signatures do not match.","Las firmas SHA no coinciden"
"The URL indicated here is rendered as Template. For this you must select option 'Use own template'. The URL must point to an HTML page that contains the string '$$$PAYMENT ZONE$$$'. This part of the HTML file is replaced with the form for the credit card input.","La dirección URL proporcionada aquí se pasa como plantilla. Para ello se debe seleccionar la opción 'Usar plantilla personalizada'. La URL debe apuntar a una página HTML que contiene la cadena '$$$PAYMENT ZONE$$$'. Esta parte del archivo HTML se sustituye con la forma de la entrada de la tarjeta de crédito."
"The URL indicated here is used to rendered the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'.","The URL indicated here is used to rendered the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'."
"The acquiring system is not available. Hence the authorization is not completed.","The acquiring system is not available. Hence the authorization is not completed."
"The alias could not be found.","The alias could not be found."
"The alias has been deleted.","El alias se ha eliminado."
"The alias manager allows the customer to select from a credit card previously stored. The credit card data is stored by Ogone.","El Alias Manager permite al cliente pagar con una tarjeta de crédito ya almacenado . Esta información de la tarjeta de crédito se almacena en Ogone."
"The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"The amount could not be verified.","The amount could not be verified."
"The amount of !amount is authorized.","La cantidad de cada !amount está autorizado."
"The amount of !amount is captured.","La cantidad de cada  !amount es capturado."
"The authorization could not be completed, due to a delayed external validation of the payment.","La autorización no se pudo completar, debido a una validación externa retardada del pago."
"The authorization declined by the aquirer.","La autorización ha sido rechazada por el adquirente"
"The authorization is refused.","La autorización ha sido denegada"
"The authorization method '!method' is not supported.","El método de autorización '!method' no es compatible."
"The authorization was not successful","The authorization was not successful"
"The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"The brand with external name '!key' was not present in the map.","La marca con la tecla '!key' no se encontró en el mapa información de la tarjeta."
"The brand with key '!key' was not found in the card information map.","La marca con la tecla !key' no se encontró en el mapa información de la tarjeta."
"The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"The cancellation is processed offline.","La cancelación se procesa offline"
"The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","La cantidad de captura (!captureAmount) no puede ser mayor que el monto autorizado (!authorizedAmount)."
"The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"The capturing is in progress.","La contabilización está en proceso."
"The capturing is in uncertain.","La contabilización está incierto"
"The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?"
"The card number contains invalid chars.","El número de la tarjeta contiene caracteres no válidos."
"The card number is too long.","El número de la tarjeta es demasiado largo."
"The card number is too short.","El número de la tarjeta es demasiado corto."
"The cardholder name is missing.","El nombre del titular de la tarjeta no se encuentra."
"The cardholder name is too long.","El nombre del titular de la tarjeta es demasiado largo."
"The checkout process was not successful. Please try again.","The checkout process was not successful. Please try again."
"The colors can be specified by their hexadecimal code (#FFFFFF) or their name (white).","The colors can be specified by their hexadecimal code (#FFFFFF) or their name (white)."
"The configuration has been saved.","La configuración se ha guardado."
"The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"The countries listed in this field are used to mark transaction as uncertain. The behavior depends on the setting above 'Non 3D Secure Behavior'. The country code is taken from the card. You need to make sure you return the parameter 'CCCTY'. As indicated by Ogone this value is only for 94% of the transaction correct. The list below must be a comma separated list of country codes. The codes must be in ISO 3166-2 format (e.g. DE,IT,FR).","Los países que figuran en este campo se utilizan para marcar las transacciones como incierto. El comportamiento depende de la configuración anterior 'Comportamiento Secure no 3D'. El código de país se toma de la tarjeta. Usted necesita asegurarse de que devuelva el parámetro 'CCCTY'. Según lo indicado por Ogone este valor es sólo para el 94% de la transacción correcta. La lista debe ser una lista separada por comas de códigos de países. Los códigos deben estar en formato ISO 3166-2 (por ejemplo, DE, IT, FR)."
"The credit card is expired.","La tarjeta de crédito ha caducado."
"The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"The data will be processed offline.","The data will be processed offline."
"The date of birth is required.","The date of birth is required."
"The entered salutation is too long. It can not be longer than 5 chars.","The entered salutation is too long. It can not be longer than 5 chars."
"The expiry date is invalid.","La fecha de caducidad es válida."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","El código CVC dado tiene una longitud incorrecta."
"The given card number has an invalid check sum.","El número de tarjeta dada tiene una suma de comprobación no válida."
"The given card number has an invalid length.","El número de tarjeta dada tiene una longitud no válida."
"The given currency (!currency) is not 3 chars long. It must be in the ISO 4217 format.","La moneda determinada (!currency) no es de 3 caracteres de largo. Debe estar en el formato ISO 4217."
"The given hmac key is empty.","The given hmac key is empty."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","The given password is empty."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The identifier as defined in the backoffice of Ogone.","The identifier as defined in the backoffice of Ogone."
"The invoice could not be captured and processed by","La cuenta no se ha podido contabilizar i procesar de Ogone."
"The invoice could not be captured and processed. Reason:","La factura no puede ser capturado y procesado. Motivo:"
"The invoice could not be found.","La factura no se pudo encontrar."
"The invoice has been changed.","La factura se ha cambiado."
"The invoice no longer exists.","La factura ya no existe."
"The layout does not contain the tag '!layout_tag'.","La disposición no contiene la etiqueta '!layout_tag'."
"The module can perform a check of the country code provided by the issuer of the card, the IP address country and the billing address country. In case they do not match, the transaction is marked as uncertain. This setting does not override any other rule for marking transaction as uncertain.","El módulo se puede realizar una comprobación del código de país proporcionada por el emisor de la tarjeta, el país de la dirección IP y el país la dirección de facturación. En caso de que no coinciden, la transacción se marca como incierto. Este ajuste no anula cualquier otra norma para el marcado de transacción como incierto."
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The notification failed because the SHA signature seems not to be valid.","La notificación no pudo porque la firma SHA no parece ser válido."
"The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"The parameters ""3DSIGNVAL"" was false.","The parameters ""3DSIGNVAL"" was false."
"The payment could not be authorized, because it is not certain.","El pago no puede ser autorizado, porque no es cierto."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment is not finished. Hence it must be manually checked.","El pago no se ha completado. Por lo tanto, debe comprobar manualmente."
"The payment is refused.","El pago fue rechazado"
"The payment method !paymentMethodName does not support the currency '!currency'.","La forma de pago! PaymentMethodName no soporta la moneda '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","La forma de pago! PaymentMethodName no está disponible en tu país ('!country')."
"The payment update has been made.","The payment update has been made."
"The provided PSPID is empty. Please check the module settings.","The provided PSPID is empty. Please check the module settings."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Ogone. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Ogone. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The refund is in progress.","El reembolso está en proceso."
"The refund is in uncertain.","El reembolso está incierto"
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The request does not contain a 'SHASIGN' parameter. The cause is that the callback in the background is not executed.","La solicitud no contiene un parámetro 'SHASIGN'. La causa es que la devolución de llamada en el fondo no se ejecuta."
"The result of the authorization is not known.","El resultado de la autorización no es conocido."
"The salutation can not be longer than 5 chars.","The salutation can not be longer than 5 chars."
"The server response was not valid. Response: @response","La respuesta del servidor no era válido. Respuesta: @response"
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Ogone.","The site id (PBX_RANG) as defined in the backoffice of Ogone."
"The test PSPID as given by the Ogone.","PSPID de prueba de Ogone."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","La cantidad del reembolso total de (!totalRefundedAmount) no puede ser mayor que la cantidad capturada (!capturedAmount)."
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction could not be cancelled. Details: @details","La transacción no puede ser cancelada. Detalles: @details"
"The transaction could not be captured. Details: @details","La transacción no puede ser capturado. Detalles: @details"
"The transaction could not be refunded. Details: @details","La transacción no podía ser reembolsado. Detalles: @details"
"The transaction failed due to a unkown reason.","La operación falló debido a una razón desconocida."
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction id is incorrect.","La ID de la transacción no es correcta."
"The transaction is cancelled.","La transacción fue cancelada"
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was refused, but the cancellation failed","The transaction was refused, but the cancellation failed"
"The whole transaction is cancelled.","Toda la operación fue cancelada."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Ha habido un problema durante el procesamiento de su pago. Por favor, póngase en contacto con el dueño de la tienda para asegurarse de que su pedido se ha realizado con éxito."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There seems to be a problem with the Ogone module.","Parece que hay un problema con el módulo de Ogone."
"There was an error validating the login and password.","There was an error validating the login and password."
"This URL has to be placed in the backend of Ogone under Configuration > Technical Information > Transaction Feedback and their in the field for 'HTTP request for status changes'.","Esta URL tiene que ser colocado en el backend de Ogone en Configuration > Technical Information > Transaction Feedback y en el campo 'HTTP request for status changes'."
"This URL has to be placed in the backend of Ogone under Configuration > Technical Information > Transaction Feedback and their in the two fields for 'Direct HTTP server-to-server request'.","Esta URL tiene que ser colocado en el backend de Ogone en Configuración > Información Técnica > Transaction Evaluación y su en los dos campos para 'Direct HTTP server-to-server request'."
"This URL is used by default for handling the dynamic template of Ogone. To use this feature "" . ""you may need activate the feature in your account and you need to add the domain to the Trusted website hostnames. To work properly in all browser you need HTTPS on your server and domain.","Este URL se utiliza por defecto para el manejo de la plantilla dinámica de Ogone. Para utilizar esta función, es posible que deba activar la característica en su cuenta y es necesario agregar el dominio a los nombres de host de sitios web de confianza. Para que funcione correctamente en todos los navegadores que necesita HTTPS en el servidor y el dominio."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Ogone module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","Esta es una breve instrucción de los pasos de instalación más importantes, que se deben realizar al instalar el módulo Ogone. Para obtener instrucciones detalladas con respecto a los ajustes adicionales y opcionales, consulte las instrucciones que se adjuntan en el zip."
"This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name {id}). (Payment Page only)","This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name {id}). (Payment Page only)"
"This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}). (Payment Page only)","Este parámetro se transmite a veces al adquirente (en función de la adquirente), con el fin de ser mostrado en los estados de cuenta de comerciante o el cliente. El prefijo puede contener la etiqueta {id}. A continuación, se sustituye por el número de orden (por ejemplo, name_{id}). Esto sólo funciona cuando se utiliza la Payment Page."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Ogone account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Ogone account."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","Este estado se define, cuando el pago se ha realizado correctamente y que esté autorizado."
"This transaction is already closed for further captures.","Esta transacción ya está cerrada para otras contabilizaciones"
"This transaction is already closed for further refunds.","Esta operación se ha cerrado por más créditos."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Timeout para los pagos pendientes (min)"
"Titel","Titulo"
"Title","Title"
"Title and Header of the payment page","Title and Header of the payment page"
"Title of the payment method","Nombre de la forma de pago"
"To generate a SEPA mandate ID this schema can be used to customize it. However the tags '{year}', '{month}', '{day}' and '{random}' must be present in the schema. The {random} tag is filled with a random string of 20 chars.","Este esquema se puede utilizar para personalizar la generación de un mandato ID SEPA. Sin embargo, las etiquetas '{year}', '{month}', '{day}' y '{random}' deben estar presentes en el esquema. El {random} etiqueta se llena con una cadena aleatoria de 20 caracteres."
"Total","Total"
"Total Shipping Charges","Total de gastos de envío"
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Transacción autorizada"
"Transaction Cancelled","Transacción cancelada"
"Transaction Captured","Transacción contabilizada"
"Transaction History","Transaction History"
"Transaction Id","Transaction Id"
"Transaction Paid","Transacción pagado"
"Transaction Uncertain","Transacción es incierto"
"Transaction Updates","Actualizaciones para las transacciones"
"Transaction cancelled successfully","Transacción cancelada exitosamente"
"Transaction captured successfully","Transacción capturado con éxito"
"Transaction history","Resumen de transacciones"
"Transaction was authorized over the deferred authorization mechanism.","Operación fue autorizada por el mecanismo de autorización diferido."
"Transactions","Transactions"
"UATP","UATP"
"URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Ogone to store your logo on their server.","URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Ogone to store your logo on their server."
"URLs","URL"
"Unable to save the invoice.","No se puede guardar la factura."
"Uncertain Status","Estado incierto"
"Uncertain transactions","Transacción está incierta"
"Unknown reason","Razón desconocida"
"Update","Actualización"
"Update Qty's","Actualización de la cantidad"
"Update interval for payments","Interval de actualisación para pagos"
"Use Base Currency","Use Base Currency"
"Use Default","Utilice la configuración estándar."
"Use base currency","Use base currency"
"Use customweb hosted template","Use customweb hosted template"
"Use own template","Usar plantilla personalizada"
"Use shop template","Usar plantilla de tienda"
"Use standard template (as selected above)","Use standard template (as selected above)"
"Use static template","Use static template"
"VISA","VISA"
"Validation","Validación"
"Version","Version"
"Vertical list of logos with the name on the left side","Lista vertical de logotipos con el nombre en la parte izquierda"
"View","View"
"Wait On Success Page","Wait On Success Page"
"Waiting for client payment","Esperando el pago del cliente"
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","Hemos experimentado un problema con su extensión de pago sellxed. Para obtener más información, visite la página de configuración del plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Ogone is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","Cuando la tienda no está disponible (interrupción de la red, falla en el servidor o cualquier otra interrupción), cuando se envía el votaciones de Ogone, entonces el estado de la transacción no se actualiza. De ahí que no se envía ninguna confirmación del pedido por e-mail y la orden no se encuentra en estado de pago. Mediante la activación de la actualización de la transacción, tales transacciones pueden ser autorizados posteriormente a través del enlace directo. Para utilizar esta función, el servicio de actualización debe estar activado y el nombre de usuario y la contraseña de API API se debe establecer."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"With the Dynamic Template you can design the layout of the payment page yourself. For the option 'Own template' the URL to the template file must be entered into the following box.","Con la plantilla dinámico se puede definir el diseño de la página de pago. Para la opción 'Plantilla personalizada', la URL para el archivo de plantilla se debe introducir en el cuadro siguiente."
"With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a own template (provided through the field below) or the customweb hosted template.","With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a own template (provided through the field below) or the customweb hosted template."
"Wrong 'BRAND' was specified.","Se ha especificado un 'BRAND' incorrecto"
"Wrong bank account format.","Formato de la cuenta bancaria incorrecta."
"Year","Año"
"Yes","Sí"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You accept that your credit card informations are stored securly for future orders.","Usted acepta que sus datos de tarjeta de crédito se almacena de forma segura para futuros pedidos."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"You can create an API username in the back-end of Ogone. The API user is necessary for the direct communication between the shop and the service of Ogone.","Puede crear un nombre de usuario API en el backend de Ogone. El usuario de la API es necesaria para la comunicación directa entre la tienda y el servicio de Ogone."
"You can decide on the order status new orders should have after they are processed successfully.","Define el estado del pedido de nuevas órdenes, que se procesaron correctamente."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Define el estado del pedido de nuevas órdenes con el estado inseguro."
"You can specify the order status after the payment is received. In order to use this feature the http-request for Status Changes has to be set up as described in the manual.","You can specify the order status after the payment is received. In order to use this feature the http-request for Status Changes has to be set up as described in the manual."
"You can specify the order status for new orders that have an uncertain authorisation status.","Se puede especificar el estado del pedido de los nuevos pedidos que tienen un estado de autorización incierto."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","Se puede especificar el estado de los pedidos que se captura ya sea directamente después de pedido o de forma manual en el backend."
