"Please enter your issue number, if there is no CVC code on your card.","Vul uw probleem nummer als er geen CVC code op uw kaart."
"Please enter your salutation.","Please enter your salutation."
"Please enter your salution.","Vul uw begroeting."
"Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Gelieve knipperen of de opslag cache uit te schakelen en probeer het opnieuw. Als dit niet helpt, moet u de machtiging methode om Payment Page en contact <a href=""%s"" target=""_blank"">sellXed</a>.', 'http://www.sellxed.com/en/support"
"Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Please log in below:","Please log in below:"
"Please select","Selecteer aub"
"Please select a shipping method before sending the order.","Please select a shipping method before sending the order."
"Please select the Bank Identifier Code (BIC) of your bank.","Selecteer de Bank Identifier Code (BIC) van uw bank."
"Please select the day of your birth.","Kies de dag van je geboorte."
"Please select the expiry month on your card.","Selecteer de mot van vervaldatum op uw kaart."
"Please select the expiry year on your card.","Vul datum van de kaart de vervaldatum in te voeren"
"Please select the month of your birth.","Kies de maand van je geboorte."
"Please select the the year of your birth.","Selecteer het het jaar van uw geboorte."
"Please select your gender.","Selecteer uw geslacht."
"PostFinance FIS","PostFinance FIS"
"Price","Prijs"
"Processor","Processor"
"Processor Country","Processor Country"
"Product","Product"
"Product Name","Product Name"
"Purchase Point","Purchase Point"
"Qty","Hoeveelheid"
"RatePAY","RatePAY"
"RatePay","RatePay"
"Received status update. The transaction was declined","Received status update. The transaction was declined"
"Received status update. The transaction was successful","Received status update. The transaction was successful"
"Received update notification with unexcpected state: !status","Received update notification with unexcpected state: !status"
"Received update notification with unexcpected status: !status","Ontvangen Melding update met unexcpected status:  !status"
"Recurring Payments","Recurring Payments"
"Red","Red"
"Redirection Parameters generated.","Gegenereerd Redirection Parameters"
"Refund Amount","Terug te betalen bedrag"
"Refund ID","Refund ID"
"Refund amount","Terug te betalen bedrag"
"Refund information","Informatie van de terugbetaling"
"Refund status","Status van de restitutie"
"Refunded Amount","Bedrag gecrediteerd"
"Refunds","Refunds"
"Refused Transaction Threshold","Refused Transaction Threshold"
"Register","Register"
"Register to Create an Account","Register to Create an Account"
"Register with us for future convenience:","Register with us for future convenience:"
"Release Date","Release Date"
"Remove","Remove"
"Reset","Reset"
"Review","Review"
"Risk Category","Risk Category"
"Risk Scoring","Risk Scoring"
"Rounding Adjustment","Rounding Adjustment"
"Row Total","Rijtotaal"
"SAH IN signature is wrong.","SHA IN handtekening is verkeerd."
"SEPA Mandate ID","SEPA Mandate ID"
"SHA-1","SHA-1"
"SHA-256","SHA-256"
"SHA-512","SHA-512"
"SHA-IN Passphrase","SHA-IN Passphrase"
"SHA-OUT Passphrase","SHA-OUT Passphrase"
"SKU:","SKU:"
"Sales","Sales"
"Sales Tax Number","Sales Tax nummer"
"Salutation","Aanhef"
"Save","Bewaren"
"Saved cards:","Opgeslagen kaarten:"
"See order and shipping status","See order and shipping status"
"Select Brand","Kies een Merk"
"Select Method","Select Method"
"Select the authorization method to use for processing this payment method.","Selecteer de Autorisatie Methode voor deze betaalmethode."
"Select the country code defined in the backend of Ogone for this payment method.","Selecteer de in de backend van Ogone voor deze betaalmethode landcode."
"Select the country to process your bank transfers.","Select the country to process your bank transfers."
"Select the date of your birth.","Kies de datum van uw geboorte."
"Select the date on which your card expires.","Selecteer de datum waarop uw kaart verloopt."
"Select the hash calculation method to use. This value must correspond with the selected value in the back-end of Ogone.","Selecteer de methode voor het berekenen van de hash. Deze waarde moet overeenkomen met het einde van de Ogone."
"Select the processor for direct debit transactions.","Selecteer de processor voor automatische incasso's."
"Select the processor for installments.","Select the processor for installments."
"Select the processor for open invoice.","Selecteer de processor voor openstaande factuur."
"Select your gender","Selecteer uw geslacht"
"Send Invoice Email","Send Invoice Email"
"Send amounts to Ogone in base currency.","Send amounts to Ogone in base currency."
"Send amounts to Ogone in store's base currency.","Send amounts to Ogone in store's base currency."
"Send invoice email","Send invoice email"
"Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","Voor 'Directe Boeking' het bedrag wordt direct in mindering gebracht na betaling voltooid. Voor 'Vertraagde boeking' het bedrag wordt gedebiteerd pas na een bepaalde periode van je."
"Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Settlement after order","Creatie na de bestelling"
"Setup","Setup"
"Shipping & Handling","Shipping & Handling"
"Shipping Address","Shipping Address"
"Shipping Amount","Verzending bedrag"
"Shipping Information","Verzend Informatie"
"Shipping Method","Shipping Method"
"Shipping Methods","Shipping Methods"
"Shipping Refund","Verzending terugbetaling"
"Shop","Shop"
"Shop ID","Winkel ID"
"Short Installation Instructions:","Korte installatie-instructies:"
"Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Mocht het bedrag automatisch worden vastgelegd na de bestelling (direct) of moet de vergoeding alleen worden gereserveerd (uitgestelde)?"
"Show","Show"
"Show Account Selection","Show Account Selection"
"Show Further Settings and Information","Toon meer instellingen en informatie"
"Show Image","Show Image"
"Show Payment Id","Show Payment Id"
"Show the payment id","Show the payment id"
"Show the payment id in the order information","Show the payment id in the order information"
"Show the payment image","Show the payment image"
"Show the payment image on the checkout page","Show the payment image on the checkout page"
"Sign In","Sign In"
"Slovakia","Slovakia"
"Social Security Number","Social Security Number"
"Solo Card","Solo Card"
"Some cards are not enrolled for the 3D secure process and you may exclude some cards from performing a 3D secure authorization. This setting controls, what should happend with these transactions. This setting requires that the parameter 'CCCTY' is returned.","Sommige kaarten zijn niet ingeschreven voor de 3D-beveiligde proces en kunt u een aantal kaarten uit te sluiten van het uitvoeren van een 3D beveiligde autorisatie. Deze instelling regelt wat er moet gebeuren met deze transacties. Deze instelling vereist dat de parameter 'CCCTY' teruggezonden."
"Some credentials for the API access are invalid. Error Code: !code","Some credentials for the API access are invalid. Error Code: !code"
"Some credentials for the API access are invalid. Error Code: @code","Some credentials for the API access are invalid. Error Code: @code"
"Some input was invalid.","Ongeldige invoer"
"Sort Order","Schik de orde"
"Static Tempalte Css","Static Tempalte Css"
"Static Template Css","Static Template Css"
"Status","Status"
"Status after HTTP Update Payment Received Status","Status na HTTP bijwerken Betaling ontvangen"
"Store the payment details","Store the payment details"
"Stored payment details","Stored payment details"
"Submit Order","Submit Order"
"Submitting order information...","Submitting order information..."
"Subtotal","Subtotaal"
"Success","Succes"
"Successful","Met goed gevolg"
"Successful online refund of amount","Succesvolle online teruggaaf van bedragen"
"Successful payment authorization.","Succesvolle machtiging."
"Successfull online refund of amount","Het bedrag werd met succes terugbetaald."
"Support","Support"
"Sweden (SE)","Sweden (SE)"
"Switzerland (CH)","Zwitserland (CH)"
"Table Background Color","Table Background Color"
"Table Text Color","Table Text Color"
"Tax Amount","Belastingbedrag"
"Technical issue: This payment methods is not available at the moment.","Technisch probleem: Deze betaalmethode is momenteel niet beschikbaar."
"Telego (Direct Debits DE)","Telego (Direct Debits DE)"
"Template URL","Template URL"
"Template URL for own template","URL voor eigen template"
"Template Url","Template Url"
"Test Account SHA-IN Passphrase","Test Account SHA-IN Passphrase"
"Test Account SHA-OUT Passphrase","Test Account SHA-OUT Passphrase"
"Test Mode","Test Mode"
"Test PSPID","Test PSPID"
"Test Transaction","Test Transaction"
"Text Color","Text Color"
"The 'account number' field cannot be empty.","Het 'rekeningnummer' veld kan niet leeg zijn."
"The 'account owner' field cannot be empty.","De 'eigenaar van de account' veld kan niet leeg zijn."
"The 'account_number' field cannot be longer than 10 digits.","De 'account_number' veld mag niet langer zijn dan 10 cijfers."
"The 'account_number' field must be 11 digits long.","De 'account_number' veld moet 11 cijfers lang zijn."
"The 'bank code' field cannot be empty and it must be 5 digits long.","Het veld 'bankcode' kan niet leeg zijn en het moet 5 cijfers lang."
"The 'bank code' field cannot be empty and it must be 8 digits long.","Het veld 'bankcode' kan niet leeg zijn en het moet 8 cijfers lang."
"The CVC code is too long.","De CVC-code is te lang."
"The CVC contains invalid chars.","De CVC bevat ongeldige tekens."
"The Font Family that will be used","The Font Family that will be used"
"The HMAC key as defined in the live backoffice of Ogone. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Ogone. You may need generate the HMAC key. Please take a look at the manual how to do this."
"The PSPID as given by the Ogone.","PSPID van Ogone."
"The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","De SEPA-machtiging schema niet de tag 'tag!' Bevatten. Deze tag is nodig."
"The SHA signature of the 3D Secure callback was not valid.","De SHA ondertekening van het 3D Secure callback was niet geldig."
"The SHA signatures do not match.","De SHA handtekeningen komen niet overeen."
"The URL indicated here is rendered as Template. For this you must select option 'Use own template'. The URL must point to an HTML page that contains the string '$$$PAYMENT ZONE$$$'. This part of the HTML file is replaced with the form for the credit card input.","De hier beschikbare URL wordt doorgegeven als template. Hiervoor moet je selecteren optie 'Eigen template gebruiken'. De URL moet verwijzen naar een HTML-pagina die de string '$$$PAYMENT ZONE$$$' bevat. Dit deel van de HTML file vervangen door de vorm van de credit card input."
"The URL indicated here is used to rendered the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'.","The URL indicated here is used to rendered the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'."
"The acquiring system is not available. Hence the authorization is not completed.","Het acquiring systeem is niet beschikbaar, de machtiging kan niet worden voltooid."
"The alias could not be found.","The alias could not be found."
"The alias has been deleted.","De alias is verwijderd."
"The alias manager allows the customer to select from a credit card previously stored. The credit card data is stored by Ogone.","De alias manager kan de klant om te betalen met een vooraf opgeslagen creditcard. De creditcard gegevens worden opgeslagen door Ogone."
"The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"The amount could not be verified.","The amount could not be verified."
"The amount of !amount is authorized.","Het bedrag van !amount is toegestaan."
"The amount of !amount is captured.","De hoeveelheid !amount wordt opgevangen."
"The authorization could not be completed, due to a delayed external validation of the payment.","De vergunning kan niet worden voltooid vanwege een vertraging met de externe validatie van de betaling."
"The authorization declined by the aquirer.","De autorisatie werd geweigerd door de acquirer"
"The authorization is refused.","De autorisatie wordt geweigerd."
"The authorization method '!method' is not supported.","De methode vergunning '!method' wordt niet ondersteund."
"The authorization was not successful","The authorization was not successful"
"The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"The brand with external name '!key' was not present in the map.","Het merk met externe naam  '!key' was niet in de kaart."
"The brand with key '!key' was not found in the card information map.","Het merk met de belangrijkste !key'  werd niet gevonden in de kaartinformatie kaart."
"The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"The cancellation is processed offline.","De annulering wordt verwerkt offline."
"The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","De vangst bedrag (!captureAmount) kan niet hoger zijn dan het toegestane bedrag (!authorizedAmount)."
"The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"The capturing is in progress.","De boeking is aan de gang."
"The capturing is in uncertain.","De boeking is in onzekere."
"The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?"
"The card number contains invalid chars.","Het kaartnummer bevat ongeldige tekens."
"The card number is too long.","Het kaartnummer is te lang."
"The card number is too short.","Het kaartnummer is te kort."
"The cardholder name is missing.","De kaarthouder naam ontbreekt."
"The cardholder name is too long.","De kaarthouder naam is te lang."
"The checkout process was not successful. Please try again.","The checkout process was not successful. Please try again."
"The colors can be specified by their hexadecimal code (#FFFFFF) or their name (white).","The colors can be specified by their hexadecimal code (#FFFFFF) or their name (white)."
"The configuration has been saved.","De configuratie is opgeslagen."
"The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"The countries listed in this field are used to mark transaction as uncertain. The behavior depends on the setting above 'Non 3D Secure Behavior'. The country code is taken from the card. You need to make sure you return the parameter 'CCCTY'. As indicated by Ogone this value is only for 94% of the transaction correct. The list below must be a comma separated list of country codes. The codes must be in ISO 3166-2 format (e.g. DE,IT,FR).","De op dit gebied vermelde landen worden gebruikt om transacties te markeren als onzeker. Het gedrag is afhankelijk van de bovenstaande instelling 'Non 3D Secure Behavior'. De landcode wordt genomen van de kaart. Je moet ervoor zorgen dat u de parameter 'CCCTY' terugkeren. Zoals aangegeven Ogone deze waarde slechts 94% van de transactie correct. Onderstaande lijst moet een door komma's gescheiden lijst met landencodes zijn. De codes moeten in ISO 3166-2 formaat (bijv. DE, IT, FR)."
"The credit card is expired.","De creditcard is verlopen."
"The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"The data will be processed offline.","The data will be processed offline."
"The date of birth is required.","The date of birth is required."
"The entered salutation is too long. It can not be longer than 5 chars.","The entered salutation is too long. It can not be longer than 5 chars."
"The expiry date is invalid.","De vervaldatum is ongeldig."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","De gegeven CVC-code heeft de verkeerde lengte."
"The given card number has an invalid check sum.","Het opgegeven kaartnummer heeft een ongeldige checksum."
"The given card number has an invalid length.","Het opgegeven kaartnummer heeft een ongeldige lengte."
"The given currency (!currency) is not 3 chars long. It must be in the ISO 4217 format.","e opgegeven valuta (!currency) is niet 3 tekens lang zijn. Het moet in de ISO 4217-formaat."
"The given hmac key is empty.","The given hmac key is empty."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","The given password is empty."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The identifier as defined in the backoffice of Ogone.","The identifier as defined in the backoffice of Ogone."
"The invoice could not be captured and processed by","De rekening kon niet worden geboekt en bewerkt van Ogone."
"The invoice could not be captured and processed. Reason:","De factuur kan niet worden vastgelegd en verwerkt. Reden:"
"The invoice could not be found.","De factuur kan niet worden gevonden."
"The invoice has been changed.","De factuur is gewijzigd."
"The invoice no longer exists.","De factuur bestaat niet meer."
"The layout does not contain the tag '!layout_tag'.","De lay-out is niet de tag '!layout_tag' bevatten."
"The module can perform a check of the country code provided by the issuer of the card, the IP address country and the billing address country. In case they do not match, the transaction is marked as uncertain. This setting does not override any other rule for marking transaction as uncertain.","De module kan een controle van de landcode die door de uitgever van de kaart, het IP-adres van land en het factuuradres land uit te voeren. In het geval dat ze niet overeenkomen, wordt de transactie gemarkeerd als onzeker. Deze instelling heeft geen andere regel voor het markeren transactie onzeker overschrijven."
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The notification failed because the SHA signature seems not to be valid.","De aanmelding is mislukt omdat de SHA handtekening lijkt niet geldig te zijn."
"The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"The parameters ""3DSIGNVAL"" was false.","The parameters ""3DSIGNVAL"" was false."
"The payment could not be authorized, because it is not certain.","De betaling kan niet worden toegestaan​​, omdat het niet zeker is."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment is not finished. Hence it must be manually checked.","De betaling is niet voltooid en moet dus handmatig worden gecontroleerd."
"The payment is refused.","De betaling wordt geweigerd."
"The payment method !paymentMethodName does not support the currency '!currency'.","De betaalmethode !paymentMethodName ondersteunt niet de munt '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","De betaalmethode !paymentMethodName is niet beschikbaar in uw land ('!country')."
"The payment update has been made.","The payment update has been made."
"The provided PSPID is empty. Please check the module settings.","The provided PSPID is empty. Please check the module settings."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Ogone. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Ogone. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The refund is in progress.","De terugbetaling aan de gang is."
"The refund is in uncertain.","De restitutie is in onzekere."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The request does not contain a 'SHASIGN' parameter. The cause is that the callback in the background is not executed.","Het verzoek is niet een parameter 'SHASign' bevatten. De oorzaak is dat de callback op de achtergrond niet is uitgevoerd."
"The result of the authorization is not known.","Het resultaat van de vergunning is niet bekend."
"The salutation can not be longer than 5 chars.","The salutation can not be longer than 5 chars."
"The server response was not valid. Response: @response","De server was niet geldig. Reactie:  @response"
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Ogone.","The site id (PBX_RANG) as defined in the backoffice of Ogone."
"The test PSPID as given by the Ogone.","PSPID test van Ogone."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","Het totaal terug te betalen bedrag kan niet hoger zijn dan de vastgelegde bedrag"
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction could not be cancelled. Details: @details","De transactie kan niet worden geannuleerd. Details: @details"
"The transaction could not be captured. Details: @details","De transactie kan niet worden vastgelegd. Details: @details"
"The transaction could not be refunded. Details: @details","De transactie kan niet worden terugbetaald. Details: @details"
"The transaction failed due to a unkown reason.","De transactie is mislukt vanwege een onbekende reden."
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction id is incorrect.","De transactie ID is verkeerd."
"The transaction is cancelled.","De transactie wordt geannuleerd."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was refused, but the cancellation failed","The transaction was refused, but the cancellation failed"
"The whole transaction is cancelled.","De gehele transactie is geannuleerd."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Er is een probleem bij de verwerking van uw betaling. Neem contact op met de winkel eigenaar om ervoor te zorgen dat uw bestelling is succesvol geplaatst."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There seems to be a problem with the Ogone module.","Er lijkt een probleem met de Ogone module zijn."
"There was an error validating the login and password.","There was an error validating the login and password."
"This URL has to be placed in the backend of Ogone under Configuration > Technical Information > Transaction Feedback and their in the field for 'HTTP request for status changes'.","Deze URL heeft in de backend van Ogone onder Configuration > Technical Information > Transaction Feedback geplaatst in het veld voor 'HTTP request for status changes'."
"This URL has to be placed in the backend of Ogone under Configuration > Technical Information > Transaction Feedback and their in the two fields for 'Direct HTTP server-to-server request'.","Deze URL heeft in de backend van Ogone te worden geplaatst onder Configuratie > Technische informatie > Transaction Beoordeling en hun in de twee velden voor 'Direct HTTP server-to-server request'."
"This URL is used by default for handling the dynamic template of Ogone. To use this feature "" . ""you may need activate the feature in your account and you need to add the domain to the Trusted website hostnames. To work properly in all browser you need HTTPS on your server and domain.","Deze URL wordt standaard gebruikt voor de behandeling van de dynamische template van Ogone. Om deze functie te gebruiken moet u mogelijk de functie in uw account te activeren en je moet het domein toe te voegen aan de vertrouwde website hostnames. Goed te laten werken in alle browser u nodig HTTPS op de server en domein."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Ogone module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","Dit is een korte instructie van de belangrijkste stappen voor installatie, die moeten worden uitgevoerd bij het installeren van de Ogone module. Voor gedetailleerde instructies over aanvullende en optionele instellingen, verwijzen wij u naar de bijgevoegde instructies in de zip."
"This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name {id}). (Payment Page only)","Deze parameter wordt soms aan de overnemer (afhankelijk van de overnemende partij) overgebracht, om te worden vermeld op de rekeningafschriften van de handelaar of de klant. Het voorvoegsel kan de tag {id} bevatten. Het zal dan worden vervangen door het ordernummer (bijvoorbeeld name_{id}). Dit werkt alleen bij gebruik van de Payment Page."
"This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}). (Payment Page only)","This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}). (Payment Page only)"
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Ogone account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Ogone account."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","eze status wordt ingesteld, wanneer de betaling is gelukt en het is toegelaten."
"This transaction is already closed for further captures.","Deze transactie is gesloten en geen verdere gegevens worden gemaakt."
"This transaction is already closed for further refunds.","Deze transactie werd gesloten voor meer credits."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Time-out voor lopende betalingen (min)"
"Titel","Titel"
"Title","Title"
"Title and Header of the payment page","Title and Header of the payment page"
"Title of the payment method","Naam van de betalingsmethode"
"To generate a SEPA mandate ID this schema can be used to customize it. However the tags '{year}', '{month}', '{day}' and '{random}' must be present in the schema. The {random} tag is filled with a random string of 20 chars.","Dit schema kan worden gebruikt voor het genereren van een SEPA mandaat ID passen. Echter de tags '{year}', '{month}', '{day}' en {random} moet aanwezig zijn in het schema zijn. De {random} tag is gevuld met een willekeurige reeks van 20 tekens."
"Total","Totaal"
"Total Shipping Charges","Totale verzendkosten"
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Geautoriseerde transactie"
"Transaction Cancelled","Transactie geannuleerd"
"Transaction Captured","Transactie opgenomen"
"Transaction History","Transaction History"
"Transaction Id","Transaction Id"
"Transaction Paid","Transactie betaald"
"Transaction Uncertain","Transactie is onzeker"
"Transaction Updates","Transactie updates"
"Transaction cancelled successfully","Transactie met succes geannuleerd"
"Transaction captured successfully","Transactie met succes gevangen"
"Transaction history","Overzicht transactie"
"Transaction was authorized over the deferred authorization mechanism.","Transactie werd toegestaan ​​over de uitgestelde autorisatiemechanisme."
"Transactions","Transactions"
"UATP","UATP"
"URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Ogone to store your logo on their server.","URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Ogone to store your logo on their server."
"URLs","URL"
"Unable to save the invoice.","Niet in staat om de factuur op te slaan."
"Uncertain Status","Uncertain Status"
"Uncertain transactions","Onzekere transacties"
"Unknown reason","Onbekende reden"
"Update","Update"
"Update Qty's","Hoeveelheden update"
"Update interval for payments","Update Intervall voor betalingen"
"Use Base Currency","Use Base Currency"
"Use Default","Gebruik standaardinstellingen"
"Use base currency","Use base currency"
"Use customweb hosted template","Use customweb hosted template"
"Use own template","Eigen template gebruiken"
"Use shop template","Gebruik Shop Template"
"Use standard template (as selected above)","Use standard template (as selected above)"
"Use static template","Use static template"
"VISA","VISA"
"Validation","Bevestiging"
"Version","Version"
"Vertical list of logos with the name on the left side","Verticale lijst van logo met de naam aan de linkerkant"
"View","View"
"Wait On Success Page","Wait On Success Page"
"Waiting for client payment","Wachten op betaling van de klant"
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We ervaren een probleem met uw betaling extensie van sellxed. Voor meer informatie kunt u terecht op de configuratie pagina van de plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Ogone is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","Als de winkel is niet beschikbaar (netwerkstoring, server storing of een andere uitval), wanneer de terugkoppeling van Ogone wordt verzonden, dan is de transactie staat is niet bijgewerkt. Dus geen orderbevestiging e-mail wordt verzonden en de volgorde is niet in de betaalde staat. Door de transactie-update activeert, kunnen dergelijke transacties later worden toegelaten boven de directe link. Om deze functie in de update-service moet worden geactiveerd en de API gebruikersnaam en de API-wachtwoord worden ingesteld gebruiken."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"With the Dynamic Template you can design the layout of the payment page yourself. For the option 'Own template' the URL to the template file must be entered into the following box.","Met de Dynamic sjabloon kunt u het ontwerp van de lay-out van de betaalpagina. Voor de optie 'Eigen template', moet de URL voor het templatebestand worden ingevoerd in het veld hiernaast in."
"With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a own template (provided through the field below) or the customweb hosted template.","With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a own template (provided through the field below) or the customweb hosted template."
"Wrong 'BRAND' was specified.","Wrong 'BRAND' werd opgegeven."
"Wrong bank account format.","Verkeerde bankrekening formaat."
"Year","Jaar"
"Yes","Ja"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You accept that your credit card informations are stored securly for future orders.","U aanvaardt dat uw credit card informatie veilig kunnen worden opgeslagen voor toekomstige orders."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
